Order_ID,Order Date-Time,Order_Priority,Cost
45254,7/26/2010-18:23:43,HIGH,Rs 16
45315,4/20/2012-3:22:39,MEDIUM,Rs 811
45380,4/30/2009-8:15:28,CRITICAL,Rs 41
45409,4/12/2010-19:8:3,CRITICAL,Rs 57
45539,8/2/2009-17:39:47,NOT SPECIFIED,Rs 14
45605,4/10/2010-22:43:4,MEDIUM,Rs 34
45664,6/9/2012-19:22:40,NOT SPECIFIED,Rs 66
45671,6/12/2011-11:6:5,LOW,Rs 11
45762,7/21/2010-14:56:32,LOW,Rs 54
46151,11/8/2009-21:9:1,CRITICAL,Rs 811
46407,3/26/2009-10:44:33,NOT SPECIFIED,Rs 77
46499,6/7/2009-12:27:10,CRITICAL,Rs 611
46631,3/11/2012-20:39:32,NOT SPECIFIED,Rs 16
46662,12/29/2011-22:33:23,CRITICAL,Rs 83
46691,6/24/2012-7:55:54,CRITICAL,Rs 36
46880,7/3/2010-14:22:51,CRITICAL,Rs 79
47011,2/19/2009-8:38:15,HIGH,Rs 9
47201,12/28/2009-23:2:36,CRITICAL,Rs 511
47457,6/3/2009-22:18:50,LOW,Rs 76
47522,10/23/2012-1:58:12,HIGH,Rs 1
47553,5/22/2011-1:35:46,MEDIUM,Rs 78
47584,7/27/2010-15:53:51,CRITICAL,Rs 37
47683,9/1/2010-8:9:33,LOW,Rs 29
47872,6/12/2009-6:39:26,CRITICAL,Rs 16
47877,8/28/2009-17:16:46,MEDIUM,Rs 75
47879,1/11/2012-5:30:2,CRITICAL,Rs 32
47910,8/15/2009-7:15:39,HIGH,Rs 21
47972,10/11/2010-21:56:53,MEDIUM,Rs 65
48192,12/16/2009-15:35:34,CRITICAL,Rs 811
48288,7/22/2011-12:27:38,MEDIUM,Rs 8
48293,4/9/2012-22:12:55,CRITICAL,Rs 39
48294,5/26/2010-11:2:39,HIGH,Rs 85
48322,3/4/2012-5:14:31,MEDIUM,Rs 96
48353,12/15/2012-11:32:48,NOT SPECIFIED,Rs 75
48420,10/11/2009-14:2:31,LOW,Rs 32
48512,8/3/2011-10:47:46,NOT SPECIFIED,Rs 47
48641,12/5/2011-1:2:57,HIGH,Rs 18
48672,12/26/2012-13:56:47,HIGH,Rs 51
48709,8/28/2011-13:55:46,HIGH,Rs 77
48832,5/5/2010-10:54:9,HIGH,Rs 81
48836,2/14/2009-8:54:16,CRITICAL,Rs 9
48935,1/7/2010-7:42:15,LOW,Rs 36
49026,3/7/2011-21:30:20,LOW,Rs 99
49925,1/22/2010-18:30:43,HIGH,Rs 74
50337,4/16/2009-17:53:36,NOT SPECIFIED,Rs 16
50656,10/25/2009-3:39:37,CRITICAL,Rs 73
50950,12/30/2012-7:34:27,NOT SPECIFIED,Rs 69
50977,6/11/2012-23:5:32,LOW,Rs 48
51011,6/6/2010-1:54:50,LOW,Rs 611
51171,6/21/2010-1:53:55,HIGH,Rs 25
51267,5/3/2012-1:46:57,LOW,Rs 94
51362,2/22/2010-11:22:31,MEDIUM,Rs 14
51489,3/3/2012-18:54:58,CRITICAL,Rs 88
51493,7/6/2011-18:49:51,LOW,Rs 84
51969,9/4/2011-6:14:5,HIGH,Rs 27
52003,2/18/2012-14:46:32,LOW,Rs 49
52196,1/30/2010-15:35:53,NOT SPECIFIED,Rs 911
52292,10/3/2010-23:12:12,NOT SPECIFIED,Rs 74
52423,4/11/2011-7:59:35,CRITICAL,Rs 78
52448,9/10/2010-11:10:4,NOT SPECIFIED,Rs 84
52580,8/28/2012-17:8:37,HIGH,Rs 78
53056,11/3/2011-10:28:32,CRITICAL,Rs 75
53060,3/22/2010-3:12:2,CRITICAL,Rs 311
53283,10/28/2011-16:32:7,HIGH,Rs 58
53344,2/24/2010-1:11:2,HIGH,Rs 82
53381,9/26/2010-7:30:45,CRITICAL,Rs 19
53571,3/15/2012-18:31:19,NOT SPECIFIED,Rs 42
53635,7/18/2012-19:47:9,NOT SPECIFIED,Rs 77
53762,6/1/2012-17:24:2,CRITICAL,Rs 46
54086,9/6/2012-1:58:21,LOW,Rs 91
54180,10/22/2012-23:46:47,CRITICAL,Rs 78
54215,10/21/2011-4:51:7,HIGH,Rs 98
54336,4/15/2010-8:1:49,MEDIUM,Rs 86
54467,10/18/2010-3:50:34,LOW,Rs 78
54534,3/19/2012-11:13:49,NOT SPECIFIED,Rs 51
54564,12/6/2010-18:35:29,HIGH,Rs 111
54692,3/5/2010-16:48:13,MEDIUM,Rs 51
54727,12/13/2010-22:53:58,MEDIUM,Rs 111
54886,8/4/2012-3:41:50,CRITICAL,Rs 27
54977,7/10/2011-9:27:44,LOW,Rs 68
55040,4/12/2009-14:28:55,HIGH,Rs 34
55203,4/11/2010-6:34:33,LOW,Rs 6
55330,8/12/2009-20:53:59,MEDIUM,Rs 43
55494,6/25/2012-14:10:49,NOT SPECIFIED,Rs 111
55554,11/16/2009-6:1:20,CRITICAL,Rs 5
56006,10/1/2011-10:27:46,CRITICAL,Rs 11
56130,11/29/2011-3:45:34,MEDIUM,Rs 32
56162,4/25/2011-21:9:40,NOT SPECIFIED,Rs 49
56261,2/27/2012-4:51:48,CRITICAL,Rs 57
56358,3/1/2012-13:26:23,NOT SPECIFIED,Rs 23
56452,2/14/2009-7:12:50,NOT SPECIFIED,Rs 24
56483,2/19/2009-11:44:53,HIGH,Rs 611
56484,11/21/2011-21:21:59,NOT SPECIFIED,Rs 73
56676,10/25/2012-19:15:27,CRITICAL,Rs 55
56740,10/16/2012-12:29:45,LOW,Rs 93
56802,5/29/2012-20:17:13,HIGH,Rs 1
56868,12/3/2011-8:35:11,LOW,Rs 11
56869,7/23/2010-20:8:4,LOW,Rs 48
57190,5/28/2010-15:45:19,MEDIUM,Rs 7
57248,10/15/2009-4:59:17,CRITICAL,Rs 611
57318,1/10/2010-23:15:26,MEDIUM,Rs 18
57350,5/25/2011-15:25:34,HIGH,Rs 69
57381,8/7/2009-21:36:54,HIGH,Rs 77
57444,5/14/2011-14:27:32,CRITICAL,Rs 72
57476,3/16/2009-3:27:7,HIGH,Rs 77
57633,2/6/2011-2:8:3,HIGH,Rs 14
57669,8/8/2010-13:44:7,CRITICAL,Rs 48
57734,9/16/2009-4:15:54,HIGH,Rs 16
57760,7/12/2011-13:9:46,NOT SPECIFIED,Rs 88
57891,12/17/2010-4:25:31,MEDIUM,Rs 33
58084,8/19/2012-10:56:25,MEDIUM,Rs 61
58179,9/5/2011-2:45:31,MEDIUM,Rs 87
58279,4/11/2009-8:30:58,MEDIUM,Rs 12
58369,8/30/2012-9:52:11,HIGH,Rs 711
58371,5/11/2010-17:32:28,MEDIUM,Rs 74
58433,7/1/2011-9:41:10,HIGH,Rs 73
58855,10/31/2010-8:30:17,MEDIUM,Rs 53
59173,12/20/2010-16:8:54,HIGH,Rs 53
59363,5/2/2009-1:32:12,HIGH,Rs 52
59553,11/12/2010-8:27:45,NOT SPECIFIED,Rs 98
59681,6/11/2009-6:9:52,CRITICAL,Rs 38
59812,6/22/2011-7:46:34,MEDIUM,Rs 24
59815,12/15/2010-9:39:32,NOT SPECIFIED,Rs 71
59971,5/31/2011-9:46:43,CRITICAL,Rs 18
481,10/7/2012-5:15:10,HIGH,Rs 88
834,5/22/2009-8:53:32,MEDIUM,Rs 32
1414,8/15/2011-10:29:16,CRITICAL,Rs 99
2311,5/1/2011-19:8:27,HIGH,Rs 54
2438,7/14/2010-20:19:35,HIGH,Rs 18
2595,12/13/2011-2:31:2,NOT SPECIFIED,Rs 72
2790,8/18/2009-14:31:58,HIGH,Rs 75
3395,10/29/2009-9:28:38,NOT SPECIFIED,Rs 82
4195,5/28/2010-12:46:5,NOT SPECIFIED,Rs 84
4391,2/17/2012-22:19:4,HIGH,Rs 1
4422,5/21/2011-10:28:20,MEDIUM,Rs 37
4741,7/6/2012-9:7:6,NOT SPECIFIED,Rs 711
4835,10/24/2009-1:28:46,CRITICAL,Rs 88
5028,4/16/2012-4:31:35,HIGH,Rs 511
5095,4/21/2012-1:7:49,HIGH,Rs 51
5317,9/8/2009-19:40:43,LOW,Rs 13
5735,12/10/2009-17:53:28,MEDIUM,Rs 51
5856,11/5/2009-14:24:20,HIGH,Rs 64
5891,12/28/2012-10:24:39,MEDIUM,Rs 55
6274,7/14/2011-14:35:43,NOT SPECIFIED,Rs 36
6309,6/9/2010-16:46:44,MEDIUM,Rs 64
6368,2/22/2009-11:6:13,NOT SPECIFIED,Rs 76
6978,12/9/2010-8:32:3,HIGH,Rs 72
7461,1/12/2009-2:27:36,LOW,Rs 37
9505,6/7/2012-19:54:44,HIGH,Rs 62
9794,3/24/2012-6:7:39,NOT SPECIFIED,Rs 9
10148,3/25/2009-18:18:23,LOW,Rs 87
11045,3/25/2012-21:43:6,MEDIUM,Rs 23
11074,6/9/2011-4:34:26,HIGH,Rs 311
12449,1/31/2010-6:11:23,MEDIUM,Rs 46
14661,1/24/2010-20:5:46,NOT SPECIFIED,Rs 93
15303,9/13/2010-2:12:51,CRITICAL,Rs 9
15622,8/25/2011-17:13:22,HIGH,Rs 26
15778,5/6/2010-20:15:50,HIGH,Rs 38
16166,1/31/2010-16:14:58,CRITICAL,Rs 23
16768,7/25/2009-14:29:23,HIGH,Rs 26
17313,5/7/2009-13:19:40,HIGH,Rs 3
17447,5/18/2012-9:20:46,LOW,Rs 55
18145,9/4/2010-2:31:4,MEDIUM,Rs 58
18215,9/19/2010-5:3:8,MEDIUM,Rs 13
18598,8/6/2010-18:38:20,CRITICAL,Rs 37
19234,1/24/2009-8:6:16,HIGH,Rs 79
19555,2/11/2010-4:15:29,LOW,Rs 99
19843,7/29/2010-15:6:19,MEDIUM,Rs 73
20646,3/30/2011-7:31:20,MEDIUM,Rs 31
21222,2/3/2009-12:26:41,NOT SPECIFIED,Rs 53
22755,3/30/2009-14:17:1,MEDIUM,Rs 83
23136,9/25/2009-3:3:46,NOT SPECIFIED,Rs 49
23685,6/29/2012-1:31:27,NOT SPECIFIED,Rs 97
23745,12/5/2012-19:35:48,LOW,Rs 78
25571,8/18/2012-21:41:39,CRITICAL,Rs 55
26053,1/24/2012-13:26:5,LOW,Rs 49
26277,6/27/2011-11:10:35,MEDIUM,Rs 31
26374,11/5/2009-11:15:54,NOT SPECIFIED,Rs 211
26944,11/7/2009-13:24:22,CRITICAL,Rs 95
27013,7/5/2009-11:18:33,LOW,Rs 63
27904,9/3/2011-21:20:29,HIGH,Rs 23
29767,2/5/2011-16:37:37,HIGH,Rs 59
29826,9/24/2009-23:25:6,CRITICAL,Rs 311
30566,7/1/2011-14:3:43,LOW,Rs 31
30852,5/14/2009-6:56:36,CRITICAL,Rs 25
31204,8/21/2010-18:31:14,LOW,Rs 92
32513,2/2/2012-20:37:7,LOW,Rs 78
32641,3/21/2010-9:45:22,HIGH,Rs 92
33729,9/19/2012-3:51:9,NOT SPECIFIED,Rs 311
34083,2/5/2012-18:43:39,NOT SPECIFIED,Rs 76
34532,12/11/2012-18:3:37,LOW,Rs 811
35139,1/18/2010-8:33:24,HIGH,Rs 34
35239,11/12/2011-11:49:48,CRITICAL,Rs 3
35875,6/14/2011-10:34:38,HIGH,Rs 811
37125,1/14/2010-1:12:53,HIGH,Rs 72
37158,9/22/2012-12:45:56,LOW,Rs 37
37380,4/1/2011-10:28:26,CRITICAL,Rs 58
37445,2/18/2012-8:10:9,HIGH,Rs 8
38212,4/4/2011-15:19:20,MEDIUM,Rs 14
38661,2/12/2012-12:40:47,HIGH,Rs 85
39110,2/5/2010-1:57:32,MEDIUM,Rs 311
39235,7/14/2010-3:19:1,MEDIUM,Rs 28
39270,2/6/2011-18:37:6,HIGH,Rs 1
39586,5/19/2011-10:1:38,NOT SPECIFIED,Rs 19
39812,6/20/2009-2:48:32,NOT SPECIFIED,Rs 14
40673,2/17/2012-10:30:16,LOW,Rs 96
41413,11/16/2011-1:47:12,LOW,Rs 511
41824,7/4/2010-14:22:25,NOT SPECIFIED,Rs 811
42628,5/5/2011-13:29:38,NOT SPECIFIED,Rs 69
42722,10/7/2012-13:51:39,NOT SPECIFIED,Rs 87
42753,1/18/2012-5:48:38,MEDIUM,Rs 66
43013,4/22/2011-23:24:46,LOW,Rs 82
44198,1/4/2011-14:50:13,CRITICAL,Rs 81
44451,9/11/2011-18:19:20,LOW,Rs 78
44834,4/20/2009-17:32:51,MEDIUM,Rs 31
46053,9/13/2012-23:13:42,HIGH,Rs 1
47329,2/10/2010-14:30:5,LOW,Rs 78
47461,4/25/2010-23:29:46,HIGH,Rs 75
47525,3/3/2011-20:3:58,MEDIUM,Rs 38
48803,11/9/2012-9:27:45,CRITICAL,Rs 71
49027,4/11/2011-16:16:23,HIGH,Rs 69
50822,2/7/2012-12:12:25,MEDIUM,Rs 92
51714,9/5/2009-10:32:3,NOT SPECIFIED,Rs 55
51815,5/26/2009-2:26:52,LOW,Rs 85
51906,9/1/2011-13:9:54,HIGH,Rs 6
52128,11/22/2010-21:29:7,NOT SPECIFIED,Rs 59
52675,10/10/2011-1:28:22,MEDIUM,Rs 66
53189,8/23/2011-12:57:59,CRITICAL,Rs 35
54307,1/8/2012-20:6:6,HIGH,Rs 63
54917,4/9/2010-13:35:47,HIGH,Rs 92
57511,10/6/2009-8:44:39,CRITICAL,Rs 44
57857,5/1/2010-6:26:17,HIGH,Rs 62
57861,10/25/2012-18:22:44,MEDIUM,Rs 24
58247,9/23/2011-11:22:30,NOT SPECIFIED,Rs 16
58470,6/8/2011-11:53:20,HIGH,Rs 36
58759,1/21/2009-3:20:47,LOW,Rs 95
59780,2/20/2010-3:15:12,CRITICAL,Rs 5
358,9/19/2010-7:54:45,HIGH,Rs 811
1767,3/13/2011-4:55:33,HIGH,Rs 34
1863,9/22/2010-11:26:22,NOT SPECIFIED,Rs 56
2915,3/30/2009-19:5:23,LOW,Rs 26
3046,11/29/2011-22:39:31,HIGH,Rs 37
4389,5/4/2009-18:15:22,MEDIUM,Rs 88
6180,4/11/2011-3:40:59,MEDIUM,Rs 55
7078,4/11/2010-6:3:21,HIGH,Rs 52
7654,2/10/2010-2:39:37,HIGH,Rs 78
7746,12/5/2010-15:48:26,MEDIUM,Rs 87
8387,3/20/2010-1:52:14,NOT SPECIFIED,Rs 14
8768,8/18/2011-4:42:16,HIGH,Rs 57
9504,11/25/2012-2:16:1,MEDIUM,Rs 78
10341,12/21/2012-2:27:19,HIGH,Rs 48
10982,12/10/2012-10:55:42,NOT SPECIFIED,Rs 89
14176,3/12/2009-1:23:46,LOW,Rs 28
14497,5/20/2012-4:42:42,MEDIUM,Rs 98
15074,11/28/2009-3:19:26,NOT SPECIFIED,Rs 16
15104,3/29/2012-15:9:1,MEDIUM,Rs 96
17445,8/21/2011-20:32:10,NOT SPECIFIED,Rs 79
18593,9/22/2011-3:50:26,HIGH,Rs 8
19652,6/2/2012-1:44:1,CRITICAL,Rs 95
20743,12/15/2011-13:55:14,HIGH,Rs 46
21862,9/12/2010-3:10:5,NOT SPECIFIED,Rs 97
22787,4/5/2011-19:56:5,MEDIUM,Rs 13
23170,5/21/2009-11:24:28,NOT SPECIFIED,Rs 39
23328,9/15/2010-11:17:25,HIGH,Rs 71
24260,10/3/2010-10:46:5,NOT SPECIFIED,Rs 36
24261,9/17/2012-17:1:10,CRITICAL,Rs 68
26054,2/12/2010-23:22:37,CRITICAL,Rs 49
27750,10/19/2012-1:49:5,LOW,Rs 16
27872,10/13/2011-13:37:36,NOT SPECIFIED,Rs 67
31109,10/28/2011-11:48:54,LOW,Rs 68
32165,10/14/2012-18:50:3,NOT SPECIFIED,Rs 34
32325,11/1/2012-19:17:16,CRITICAL,Rs 99
32931,2/15/2010-2:46:5,LOW,Rs 76
33189,11/20/2009-6:17:17,LOW,Rs 86
34311,9/5/2009-16:24:25,HIGH,Rs 9
35111,6/5/2010-19:38:19,CRITICAL,Rs 19
35173,3/13/2012-23:45:59,NOT SPECIFIED,Rs 45
36773,9/23/2010-13:46:4,NOT SPECIFIED,Rs 19
36997,12/5/2010-12:41:58,NOT SPECIFIED,Rs 64
37700,12/8/2009-17:30:37,CRITICAL,Rs 52
38529,2/2/2009-13:53:48,LOW,Rs 89
40162,1/24/2010-14:2:19,CRITICAL,Rs 11
40612,2/28/2011-22:30:31,HIGH,Rs 12
41987,10/21/2011-8:48:8,NOT SPECIFIED,Rs 34
42083,12/11/2011-11:8:50,CRITICAL,Rs 86
42151,12/15/2010-8:17:7,HIGH,Rs 47
42658,6/15/2010-5:14:52,MEDIUM,Rs 22
43911,1/14/2009-10:41:49,MEDIUM,Rs 68
44005,9/3/2010-19:13:27,MEDIUM,Rs 56
44486,7/9/2012-13:7:58,CRITICAL,Rs 21
45284,1/7/2012-13:34:18,HIGH,Rs 24
45668,12/12/2010-1:55:1,NOT SPECIFIED,Rs 18
46023,3/24/2012-14:15:50,NOT SPECIFIED,Rs 99
46533,10/7/2009-18:20:6,HIGH,Rs 73
48321,7/29/2010-14:21:50,HIGH,Rs 95
48673,4/26/2012-17:6:55,NOT SPECIFIED,Rs 58
48742,4/17/2012-11:56:48,NOT SPECIFIED,Rs 48
48998,2/16/2009-8:18:44,LOW,Rs 27
50246,8/18/2010-8:11:57,MEDIUM,Rs 711
51200,11/18/2011-21:34:45,MEDIUM,Rs 911
51271,10/25/2010-22:50:11,HIGH,Rs 46
51297,11/11/2012-14:45:25,LOW,Rs 37
51842,11/28/2011-7:29:50,LOW,Rs 31
51968,9/5/2009-12:53:52,MEDIUM,Rs 81
52578,3/7/2011-21:34:38,CRITICAL,Rs 68
53027,10/26/2010-1:57:8,LOW,Rs 21
54214,1/2/2012-3:7:38,MEDIUM,Rs 99
54342,6/8/2009-7:7:31,LOW,Rs 54
54656,11/19/2012-2:20:54,HIGH,Rs 33
54949,8/10/2009-19:44:39,LOW,Rs 59
55813,7/28/2012-2:44:33,LOW,Rs 58
56834,5/1/2011-18:9:26,HIGH,Rs 89
57380,10/20/2011-23:5:7,LOW,Rs 5
58722,10/11/2012-10:14:12,CRITICAL,Rs 9
58981,1/31/2011-4:41:12,HIGH,Rs 72
59686,3/8/2011-7:22:34,LOW,Rs 59
6791,2/1/2011-10:47:18,MEDIUM,Rs 66
9895,4/20/2010-14:34:14,LOW,Rs 47
11846,4/20/2010-23:26:9,LOW,Rs 39
12450,3/12/2009-11:24:1,NOT SPECIFIED,Rs 711
16518,9/29/2012-8:25:16,CRITICAL,Rs 99
17860,4/6/2011-17:25:39,CRITICAL,Rs 62
17952,10/11/2010-21:28:25,MEDIUM,Rs 51
18596,10/2/2012-21:46:15,LOW,Rs 64
21410,5/1/2012-18:59:49,CRITICAL,Rs 65
22563,5/20/2012-4:43:16,CRITICAL,Rs 44
26688,8/18/2010-11:21:39,MEDIUM,Rs 98
26881,8/1/2009-19:4:1,LOW,Rs 2
26887,5/15/2011-22:19:11,CRITICAL,Rs 23
29761,7/3/2012-6:5:40,MEDIUM,Rs 38
31810,5/21/2009-10:8:15,CRITICAL,Rs 92
36548,10/30/2010-1:4:27,LOW,Rs 53
39585,12/29/2011-18:34:49,NOT SPECIFIED,Rs 51
41793,5/15/2009-3:50:27,HIGH,Rs 81
42949,5/21/2009-12:11:40,NOT SPECIFIED,Rs 59
43044,10/17/2009-14:3:8,MEDIUM,Rs 88
46048,12/11/2012-6:26:18,MEDIUM,Rs 911
48354,4/20/2011-14:20:53,MEDIUM,Rs 511
48416,7/6/2009-14:54:20,NOT SPECIFIED,Rs 25
49798,12/8/2012-23:53:57,CRITICAL,Rs 21
50470,8/23/2010-18:22:40,LOW,Rs 47
52900,5/20/2011-11:9:17,HIGH,Rs 611
57572,7/12/2011-6:47:26,MEDIUM,Rs 77
57766,4/30/2010-3:6:1,HIGH,Rs 68
58566,8/23/2011-10:5:35,NOT SPECIFIED,Rs 111
58658,6/11/2012-3:5:5,MEDIUM,Rs 81
59139,1/29/2011-8:48:54,CRITICAL,Rs 98
59942,2/8/2009-3:23:47,MEDIUM,Rs 15
6850,2/11/2010-3:20:45,HIGH,Rs 711
7488,5/3/2012-12:30:6,CRITICAL,Rs 73
7552,9/10/2012-1:31:58,CRITICAL,Rs 53
7585,5/19/2011-2:32:34,HIGH,Rs 45
8289,10/28/2012-20:30:30,LOW,Rs 49
8679,5/6/2012-1:28:46,MEDIUM,Rs 11
12481,7/10/2011-21:16:38,CRITICAL,Rs 41
20128,8/31/2009-14:28:52,NOT SPECIFIED,Rs 27
24804,5/27/2011-7:4:7,NOT SPECIFIED,Rs 63
28357,5/21/2010-17:28:23,NOT SPECIFIED,Rs 68
31043,7/15/2009-7:52:22,HIGH,Rs 38
32355,5/20/2009-14:4:9,NOT SPECIFIED,Rs 26
33700,4/7/2011-3:58:36,LOW,Rs 811
35811,1/3/2012-22:19:43,CRITICAL,Rs 78
38598,8/15/2009-15:57:16,LOW,Rs 911
40678,4/28/2010-22:41:58,LOW,Rs 96
41154,4/30/2009-1:40:13,LOW,Rs 59
43909,1/7/2009-12:42:24,HIGH,Rs 51
45346,11/15/2012-3:48:16,HIGH,Rs 84
46336,7/29/2011-14:14:13,HIGH,Rs 48
52320,9/24/2012-10:5:58,LOW,Rs 66
52357,9/3/2009-20:53:31,NOT SPECIFIED,Rs 52
53573,3/15/2009-6:26:1,NOT SPECIFIED,Rs 31
56420,7/24/2011-19:13:36,LOW,Rs 7
57412,7/13/2009-13:13:17,LOW,Rs 15
66,1/19/2009-5:23:20,LOW,Rs 211
1762,8/19/2009-17:4:23,NOT SPECIFIED,Rs 28
6150,10/1/2012-10:5:32,CRITICAL,Rs 3
6310,5/3/2009-4:15:13,NOT SPECIFIED,Rs 33
9664,4/7/2010-3:32:35,HIGH,Rs 51
11168,10/21/2012-12:47:42,CRITICAL,Rs 96
12417,10/24/2010-5:28:43,CRITICAL,Rs 58
13607,11/18/2010-14:9:34,CRITICAL,Rs 28
14597,8/30/2010-3:29:43,CRITICAL,Rs 84
15015,11/25/2010-23:41:31,HIGH,Rs 26
17539,9/15/2011-11:38:51,NOT SPECIFIED,Rs 33
19559,4/15/2010-5:47:40,HIGH,Rs 47
21188,9/21/2011-3:9:26,CRITICAL,Rs 34
21318,7/4/2010-16:54:38,HIGH,Rs 911
21792,9/25/2012-12:17:13,NOT SPECIFIED,Rs 2
21831,9/19/2009-22:33:37,NOT SPECIFIED,Rs 8
22818,5/22/2009-4:39:14,CRITICAL,Rs 7
22818,5/22/2009-17:16:10,LOW,Rs 3
24801,11/15/2012-13:1:31,HIGH,Rs 23
27780,10/20/2012-15:43:34,CRITICAL,Rs 91
27843,9/5/2010-2:40:23,MEDIUM,Rs 76
28773,2/10/2011-6:47:33,LOW,Rs 611
30786,7/16/2012-15:1:57,MEDIUM,Rs 47
31809,7/28/2010-4:16:36,HIGH,Rs 67
31878,12/18/2011-9:55:29,MEDIUM,Rs 42
34976,11/24/2012-20:32:51,MEDIUM,Rs 76
34979,9/28/2010-13:51:37,CRITICAL,Rs 11
36608,9/28/2011-12:2:5,LOW,Rs 71
36994,6/17/2011-5:29:38,CRITICAL,Rs 39
38944,4/20/2010-21:15:6,MEDIUM,Rs 29
39075,2/19/2012-5:4:1,NOT SPECIFIED,Rs 18
39425,8/16/2012-12:39:28,CRITICAL,Rs 37
41921,2/23/2012-13:44:37,MEDIUM,Rs 41
42945,12/29/2012-19:16:54,NOT SPECIFIED,Rs 99
43104,10/28/2012-6:58:24,HIGH,Rs 94
43301,8/21/2009-21:40:17,CRITICAL,Rs 17
44995,8/6/2009-13:37:59,HIGH,Rs 44
45989,8/23/2010-9:30:47,HIGH,Rs 43
49767,11/8/2010-19:37:30,CRITICAL,Rs 25
51239,2/23/2012-21:8:52,LOW,Rs 86
51269,1/12/2012-14:5:34,HIGH,Rs 98
51269,1/12/2012-6:4:53,CRITICAL,Rs 13
54084,9/10/2011-14:20:1,CRITICAL,Rs 45
55014,11/1/2010-3:8:19,HIGH,Rs 89
55845,7/21/2011-16:40:5,LOW,Rs 29
55846,7/20/2009-10:54:1,NOT SPECIFIED,Rs 73
57063,6/2/2011-22:3:42,MEDIUM,Rs 6
57093,5/2/2012-20:11:18,LOW,Rs 6
59329,12/4/2012-5:54:15,CRITICAL,Rs 11
36,11/2/2011-9:46:58,CRITICAL,Rs 25
194,4/4/2012-6:11:21,MEDIUM,Rs 31
384,3/2/2012-18:22:18,LOW,Rs 69
774,12/3/2011-23:19:9,CRITICAL,Rs 12
1027,6/2/2012-7:48:43,MEDIUM,Rs 67
1060,2/20/2010-8:23:48,MEDIUM,Rs 55
1280,1/10/2010-17:17:28,LOW,Rs 33
1764,3/24/2012-14:39:55,CRITICAL,Rs 56
1824,5/4/2009-9:3:35,CRITICAL,Rs 84
2503,6/19/2010-19:4:23,MEDIUM,Rs 21
4069,5/12/2012-18:50:12,MEDIUM,Rs 35
4645,9/19/2009-21:26:18,CRITICAL,Rs 98
5858,7/13/2012-4:34:34,NOT SPECIFIED,Rs 11
6304,8/11/2011-9:54:29,HIGH,Rs 87
6661,4/16/2010-17:59:21,LOW,Rs 38
6757,2/1/2012-14:43:44,MEDIUM,Rs 31
7904,5/27/2010-10:57:16,LOW,Rs 78
7909,1/3/2009-18:26:28,HIGH,Rs 57
8614,6/4/2009-3:6:55,LOW,Rs 211
9249,5/19/2010-23:2:57,HIGH,Rs 71
9639,9/5/2010-8:53:31,NOT SPECIFIED,Rs 23
9696,2/19/2011-10:12:13,NOT SPECIFIED,Rs 99
9888,9/12/2009-20:43:27,LOW,Rs 21
10913,2/6/2010-2:31:5,LOW,Rs 17
10981,5/14/2010-3:38:53,HIGH,Rs 21
12707,5/29/2010-9:13:47,HIGH,Rs 39
13799,12/1/2010-13:25:35,CRITICAL,Rs 79
13959,4/4/2009-13:16:18,MEDIUM,Rs 74
14016,7/11/2012-13:2:26,LOW,Rs 89
14563,12/2/2011-16:40:35,CRITICAL,Rs 48
15428,2/9/2011-6:35:30,CRITICAL,Rs 6
16772,12/26/2012-11:48:17,HIGH,Rs 89
18119,6/24/2009-14:5:9,LOW,Rs 66
18368,11/30/2012-3:16:14,NOT SPECIFIED,Rs 58
19424,4/9/2011-1:25:17,NOT SPECIFIED,Rs 38
19425,9/24/2012-13:52:45,NOT SPECIFIED,Rs 5
19812,4/2/2010-7:36:13,LOW,Rs 49
21510,5/8/2012-11:30:31,HIGH,Rs 43
21763,5/28/2012-4:8:10,LOW,Rs 97
22212,9/17/2010-16:56:15,MEDIUM,Rs 16
23046,10/6/2010-16:51:19,CRITICAL,Rs 7
23172,4/24/2012-9:5:9,LOW,Rs 75
23585,10/31/2012-15:33:15,CRITICAL,Rs 89
23906,9/20/2010-2:34:54,CRITICAL,Rs 59
24583,8/9/2011-3:46:43,CRITICAL,Rs 79
25191,3/30/2011-22:5:23,MEDIUM,Rs 29
25603,3/5/2011-16:9:11,LOW,Rs 76
25861,8/7/2012-14:30:45,HIGH,Rs 23
26979,3/28/2012-10:45:13,MEDIUM,Rs 47
28097,5/13/2009-7:46:41,MEDIUM,Rs 59
28262,12/31/2010-4:8:11,MEDIUM,Rs 28
28519,6/22/2010-1:44:26,HIGH,Rs 23
29187,7/31/2009-3:15:10,LOW,Rs 611
29317,10/2/2011-1:51:52,NOT SPECIFIED,Rs 51
29988,6/12/2009-23:36:16,HIGH,Rs 38
30051,3/20/2012-12:35:11,NOT SPECIFIED,Rs 13
30211,6/7/2010-10:49:34,MEDIUM,Rs 9
30401,10/18/2012-8:53:21,MEDIUM,Rs 19
30757,12/26/2010-6:8:10,MEDIUM,Rs 45
31237,7/29/2011-8:17:32,NOT SPECIFIED,Rs 94
32192,2/18/2012-20:54:17,NOT SPECIFIED,Rs 111
33568,7/21/2012-17:51:24,MEDIUM,Rs 2
33634,8/31/2010-16:18:10,NOT SPECIFIED,Rs 62
33925,5/3/2011-10:8:56,LOW,Rs 83
